Nombre,Latitud,Longitud,Direccion,Modalidades,department,municipality,dep_id,mun_id
CENTRO ESCOLAR PUBLICO JOSÉ DE LA CRUZ MENA,12.15604400,-86.23868600,SEMAFOROS ROBELO 6 CUADRAS AL LAGO.,"PRIMARIA REGULAR, PRIMARIA EXTRAEDAD, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PREESCOLAR FORMAL, Primaria Comunitaria JYA",Managua,Managua,6,59
ESCUELA REPUBLICA DE COSTA RICA,12.14865300,-86.23875200,SEMAFOROS DEL COLONIAL 2C. AL LAGO 1½ C. ABAJO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
CENTRO ESCOLAR SANTA CLARA,12.15713600,-86.22871700,DE LA PERFECTA 5 C. AL LAGO ½ C. ARRIBA.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR",Managua,Managua,6,59
COLEGIO PUBLICO SANTA ROSA,12.14996100,-86.22698200,"NABISCO CRISTAL 1C.AL SUR, ½ C. ABAJO.","SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
COLEGIO PUBLICO DEL PODER CIUDADANO NUEVA LIBIA,12.14077500,-86.22668500,CRUCE VILLA PROGRESO 3 CUADRA AL NORTE ½ C. AL OESTE.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO PARROQUIAL SAGRADA FAMILIA NO. 2,12.14100000,-86.25240000,CLINICA SANTA MARIA 2C. AL SUR ½ CUADRA ABAJO.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Managua,Managua,6,59
ESCUELA PARROQUIAL SANTA FAZ,12.14740000,-86.23750000,DE LOS SEMAFOROS DEL COLONIAL 1C. AL LAGO Y ½ CUADRA ABAJO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR",Managua,Managua,6,59
NUESTRA SEÑORA DE FATIMA,12.13620000,-86.24990000,CALLE PRINCIPAL DE FARMACIA SALAZAR 25 VRS ABAJO.,PREESCOLAR FORMAL,Managua,Managua,6,59
SAGRADA FAMILIA #1,12.13738500,-86.24125900,"PUENTE EL EDEN 1C. AL OESTE, 4 CUADRA AL SUR.","PRIMARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
JARDIN DE INFANTES PINOCHO,12.14550000,-86.25280000,SHELL CIUDAD JARDIN ½ CUADRA ARRIBA.,"PRIMARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
COLEGIO AGUSTINIANO,12.14020000,-86.25630000,CAMPO BRUCE BAR LOS ROSTROS 1C. AL SUR ½ CUADRA ABAJO.,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
INTERNACIONAL COLLEGE,12.14280000,-86.24890000,TIENDONA CALLE 14 DE SEPTIEMBRE 1C. AL LAGO ½ ARRIBA.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO DEL PODER CIUDADANO EXPERIMENTAL MEXICO,12.14222200,-86.23083000,"BELLO HORIZONTE IGLESIA PIO X, 4 CUADRAS AL SUR.","SECUNDARIA POR ENCUENTRO, PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, Primaria Comunitaria JYA, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR SALOMON IBARRA MAYORGA,12.14248400,-86.23651000,"CINE REX, 1C. ARRIBA Y ½ CUADRA AL LAGO COLONIA SALVADORITA.","PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA EXTRAEDAD",Managua,Managua,6,59
COLEGIO SANTA LUISA DE MARILLAC,12.14466800,-86.24434000,FRENTE A LA CLINICA ROBERTO CLEMENTE.,"SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
COLEGIO DEL PODER CIUDADANO ESPAÑA,12.13801900,-86.24871700,DE DONDE FUE EL CINE SALINAS 6 CUADRAS ABAJO.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, Primaria Comunitaria JYA, PREESCOLAR FORMAL, EBA, PRIMARIA REGULAR",Managua,Managua,6,59
REVERENDO BOANERGE ARAGON NOLI,12.14149700,-86.24202100,ESQUINA OPUESTA AL PUENTE EL EDEN.,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
CEMTRO ESCOLAR TENDERI,12.14454900,-86.24883100,"P DEL H, 4 AL LAGO, 1 ARRIBA.","PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
SAN IGNACIO DE LOYOLA,12.13809900,-86.24865800,PUENTE EL PARAISITO 1C. AL SUR 2C. ABAJO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
SANTO DOMINGO DE GUZMAN,12.14990000,-86.23850000,"FERRETERIA REYNALDO HERNANDEZ, 1½C. ABAJO.","PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Managua,Managua,6,59
ESCUELA DEL PODER CIUDADANO EL GÜEGÜENSE,12.14419100,-86.23126800,COSTADO SUR DEL SUPERMERCADO B#2 C. ARRIBA 1C. AL LAGO 1C. ARRIBA.,"PRIMARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
"LICEO PRIVADO ""BELLO HORIZONTE""",12.13795100,-86.23487600,ROTONDA TOPE SUR UNA CUADRA AL OESTE.,PRIMARIA REGULAR,Managua,Managua,6,59
CRISTIANO NICARAGUENSE,12.14909800,-86.24311900,DEL EDIFICIO DE ARMANDO GUIDO 1C. ARRIBA Y 3½ CUADRA AL SUR.,"PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
"CENTRO ESCOLAR ""DIVINO SALVADOR""",12.13950000,-86.25240000,IXCHEN 1C AL ESTE Y 75 VRS AL NORTE.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO CRISTIANO TABERNACULO AGUA VIVA,12.15026000,-86.25817000,DEL CALVARIO 1C. AL SUR 75 VRS ARRIBA.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR",Managua,Managua,6,59
COLEGIO CRISTIANO LA VERDE SONRISA,12.14219600,-86.22856400,"IGLESIA PIO X, 1CUADRA  ARRIBA Y 7 CUADRA AL SUR.","SECUNDARIA POR ENCUENTRO, BACHILLERATO COMUNITARIO DE JYA, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
ESCUELA PUBLICA LAS TORRES,12.15843500,-86.24190300,"EDIFICIO ARMANDO GUIDO 1C. ARRIBA, 7 C. AL LAGO Y ½ C. ARRIBA.","PRIMARIA EXTRAEDAD, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Managua,Managua,6,59
JOHN F. KENNEDY HIGH SCHOOL,12.14200000,-86.24780000,TIENDONA 2 C. ARRIBA MANO IZQUIERDA.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR GALILEA,12.13380000,-86.22820000,DEL HOTEL ESTRELLA 1C. AL NORTE 1C. AL ESTE Y ½ AL SUR.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
PREESCOLAR JULIA HERRERA DE POMARES,12.14199000,-86.22929900,TACOS CHARROS 5 CUADRA AL SUR.,"SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
"CENTRO ESCOLAR PARROQUIAL ""SAN PIO X""",12.14558700,-86.23008700,ROTONDA BELLO HORIZONTE 2½ CUADRA AL ESTE.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR ISRAEL,12.14022300,-86.23827400,DEL PORTON DEL CEMENTERIO ORIENTAL 1C. AL NORTE.,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
ESCUELA CRISTIANA EMILIA DE SIRKER,12.14730000,-86.22500000,FANISA CARRETERA NORTE 2½ C. AL SUR.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO EDUCATIVO PADRE LUIS ANTONIO ALMENDAREZ,12.14860000,-86.22470000,"PLAZA 3 F, 1C. AL SUR.","PRIMARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
COLEGIO NACIONAL NICARAO,12.13089100,-86.23538100,"ENEL RUBENIA 1C, ABAJO, 1C. AL SUR Y ½ C. ABAJO.","PRIMARIA EXTRAEDAD, SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO LUXEMBURGO,12.13528700,-86.24330600,"COSTADO NORTE DE LA COLONIA ""DIEZ DE JUNIO"".","SECUNDARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA POR ENCUENTRO, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR PABLO ANTONIO CUADRA,12.14720700,-86.21601000,"KILOMETRO 6 CARRETERA NORTE, DANCING 2C. AL SUR, 3 C. AL ESTE.","PRIMARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
CENTRO ESCOLAR PUBLICO SANTOS LOPEZ,12.12421600,-86.24072000,"ENTRADA HOSPITAL MASCOTA, 1C. AL LAGO ½ ABAJO ½ LAGO.","PRIMARIA EXTRAEDAD, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
CENTRO ESCOLAR CARLOS MEJIA GODOY,12.13575000,-86.22669000,GEORGINO ANDRADE PARADA DE ENABUS 4C ARRIBA.,"EBA, PREESCOLAR COMUNITARIO, PRIMARIA REGULAR, Primaria Comunitaria JYA, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
COLEGIO PUBLICO CARLOS BLASS HERNANDEZ,12.14060800,-86.22253500,"DEL RUPAP, 1C. AL ESTE, 2C, AL NORTE.","SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO BAUTISTA HEBRON,12.13890000,-86.21550000,ENTRADA VILLA RAFAELA HERRERA 2C. AL NORTE.,"SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
JARDIN INFANTIL CAMPANITA,12.14220000,-86.21830000,COL.MIGUEL GUTIERREZ # 566.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
COLEGIO BUENAS ORIENTACIONES,12.13280000,-86.21810000,"SEMAFOROS SAN MIGUEL 300 MTS AL LAGO, ½ C. ABAJO.","PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
INSTITUTO TECNICO JOSE DOLORES ESTRADA,12.15045900,-86.24567800,EDIFICIO ARMANDO GUIDO 2C. AL SUR 2½ C. ABAJO.,"SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR",Managua,Managua,6,59
COLEGIO CENTRO DE FE VIDA NUEVA,12.13695600,-86.24273900,"ESTILO LA MODA 1C. ABAJO, 1C. AL LAGO.","SECUNDARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR MIS PRIMEROS ILUSIONES,12.13785800,-86.24118600,COSTADO NORTE ESCUELA SAGRADA FAMILIA Nº 1.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
COLEGIO TABERNÁCULO EVANGÉLICO,12.14610000,-86.25350000,SHELL CIUDAD JARDIN 1C. AL LAGO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
DIVINO CONOCIMIENTO,12.15510000,-86.23760000,"DE LOS SEMAFOROS ROBELO 5 C. AL NORTE, 1 C. AL ARRIBA, 1 C. AL LAGO Y 50 VA.",PREESCOLAR FORMAL,Managua,Managua,6,59
CENTRO EDUCATIVO GÉNESIS,12.14367200,-86.24219600,DE LA IGLESIA LARREYNAGA 2C AL SUR 4C ARRIBA Y ½C AL NORTE.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Managua,Managua,6,59
ESCUELA CENTROAMERICANA DE COMERCIO,12.14077200,-86.24054800,DEL PUENTE EL EDEN 1½C ARRIBA.,"SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
PREESCOLAR BERTHA,12.13877000,-86.23432400,IGLESIA PÍO X 1C ARRIBA 2C AL SUR.,PREESCOLAR FORMAL,Managua,Managua,6,59
CENTRO EDUCATIVO RUBENIA,12.13000000,-86.22710000,REPARTO RUBENIA COSTADO ESTE DEL PARQUE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO",Managua,Managua,6,59
CENTRO ESCOLAR ENRIQUE DE OSSO,12.10410000,-86.22630000,REPARTO SHICK III ETAPA TERMINAL RUTA 108- 109 2C ARRIBA.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR BEERSEBA,12.13360000,-86.25380000,DE LOS TALLERES MODERNOS 4 C. ARRIBA.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR MARIA DEL SOCORRO PONCE CH.,12.11227800,-86.22663200,BO. RENE POLANCO CONTIGUO CENTRO DE SALUD.,"PREESCOLAR FORMAL MULTINIVEL, PREESCOLAR FORMAL, Primaria Comunitaria JYA, PRIMARIA REGULAR, SECUNDARIA POR ENCUENTRO",Managua,Managua,6,59
COLEGIO RENE SCHICK,12.11128800,-86.23303900,DE LA ENTRADA 1 C LAGO.,"SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
ADVENTISTA REPARTO SHICK,12.10950000,-86.22590000,REPARTO SCHICK SEGUNDA ETAPA FRENTE LA CASA DE LA MUJER.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR SN JOAQUIN DE LAS JAGUITAS,12.10145600,-86.21808300,OMARCA LAS JAGÜITAS PLAZA LOS CHILAMATES 1 C. ARRIBA.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR ZACARIAS GUERRA,12.11510000,-86.24900000,COLONIA CENTRO AMERICA CONTIGUO A C. COMERCIAL MANAGUA.,"SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR JAPÓN,12.11623600,-86.23884000,PANADERIA DUYA MAGICA 1C. ABAJO.,"PRIMARIA REGULAR, PRIMARIA EXTRAEDAD, PREESCOLAR FORMAL",Managua,Managua,6,59
COLEGIO PABLO ANTONIO CUADRA - LOS VANEGAS,12.07443300,-86.19702700,KM 12½ CARRETERA MASAYA 2 KM ESTE 1KM AL SUR.,"EBA, SECUNDARIA POR ENCUENTRO, ALFABETIZACION, IV CICLO, PRIMARIA REGULAR, Primaria Comunitaria JYA, PREESCOLAR FORMAL, SECUNDARIA REGULAR",Managua,Managua,6,59
INSTITUTO NACIONAL DE ESQUIPULAS,12.07667000,-86.21759300,KM 11½ C.MASAYA ESQUIPULA DEL CENTRO DE SALUD 2 AL NORTE.,"PREESCOLAR FORMAL, SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
INSTITUTO NACIONAL ELVIS DIAZ ROMERO,12.13118400,-86.25475800,COSTADO NORTE COLONIA MAXIMO JEREZ.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR FIDEL COLOMA,12.10190600,-86.22198700,VILLA VENEZUELA CUBA TERMINAL DE LA RUTA 164.,"EBA, SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO PUBLICO FILEMON RIVERA QUINTERO,12.10536700,-86.22220700,DE DONDE FUE CINE IDEAL 1 C. AL ESTE.,"SECUNDARIA POR ENCUENTRO, PREESCOLAR FORMAL, Primaria Comunitaria JYA, SECUNDARIA REGULAR, PRIMARIA REGULAR, ALFABETIZACION",Managua,Managua,6,59
MONSEÑOR LEZCANO LA SALLE,12.12030000,-86.23530000,NORMAL CENTRAL DE MANAGUA 2 C. AL SUR.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR JOSÉ DE LA CRUZ MENA,12.13057200,-86.25961200,COSTADO SUR-ESTE DE FINANCIERA NICARAGUENSE DE INVERSIONES F.N.I.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA EXTRAEDAD, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO JOSEFA TOLEDO DE AGUERRI,12.12299400,-86.23931900,COSTADO NOROESTE ESCUELA NORMAL. MANAGUA.,"EBA, SECUNDARIA POR ENCUENTRO, PRIMARIA EXTRAEDAD, PREESCOLAR FORMAL, Primaria Comunitaria JYA, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
JUAN XXIII FE Y ALEGRIA,12.08840000,-86.22910000,KM 9½ CARRETERA A MASAYA CONTIGUO A LA DIRLLERIA SN. PABLO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
JARDIN INFANTIL RUBEN DARIO,12.11440000,-86.24890000,COLONIA CENTRO AMERICA D- 950.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
LICEO FRANCISCANO,12.12250000,-86.25070000,DE LA LECHE AGRIA ROMALETE 1 C. AL LAGO 1 C ARRIBA.,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
INSTITUTO NACIONAL SALOMON I. MAYORGA,12.11002900,-86.22498300,DE DONDE FUE EL T. ROJO 2 CUADRA ABAJO 75 VRS. AL LAGO.,"SECUNDARIA REGULAR, Primaria Comunitaria JYA, PRIMARIA REGULAR, ALFABETIZACION, EBA, PREESCOLAR FORMAL, SECUNDARIA POR ENCUENTRO",Managua,Managua,6,59
INSTITUTO NACIONAL SALVADOR MENDIETA,12.11467200,-86.24950800,COLONIA CENTRO AMERICA COSTADO SUR DEL CENTRO COMERCIAL MANAGUA.,"PRIMARIA REGULAR, ALFABETIZACION, SECUNDARIA POR ENCUENTRO, EBA, Primaria Comunitaria JYA, PREESCOLAR FORMAL, SECUNDARIA REGULAR",Managua,Managua,6,59
ANGELITA MORALES,12.09870000,-86.23640000,COSTADO NOROESTE DE LA IGLESIA CATÓLICA.,PRIMARIA EXTRAEDAD,Managua,Managua,6,59
MARGARITA TUITE,12.12680000,-86.23290000,COSTADO SUR DE LA CANCHA DE LA COL. 14 DE SEPTIEMBRE.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
INSTITUTO INDEPENDENCIA,12.12680000,-86.23440000,SEMÁFAROS DE LA NICARAO 120 VRS AL SUR.,SECUNDARIA REGULAR,Managua,Managua,6,59
CENTRO ESCOLAR ANEXO PABLO ANTONIO CUADRA - LAS ENRAMADAS,12.10145600,-86.21808200,CAMINO DE LAS AGUISTAS.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR JOSE DOLORES ESTRADA,12.11763300,-86.23326000,TANQUE DE LA 14 C AL SUR 2 C ABAJO.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO CRISTIANO HUERTO DE DIOS,12.12400000,-86.25260000,BO. JOSE ISAIAS GOMEZ SINSA 1 C ARRIBA.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR REPUBLICA DE ARGENTINA,12.14479700,-86.21810300,SIMEN CARRETERA N. 7 C AL SUR COSTADO OESTE.,"SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
CENTRO ESCOLAR 14 DE SEPTIEMBRE,12.12491900,-86.23322600,CALLE PRINCIPAL COLONIA 14 DE SEPTIEMBRE.,"PRIMARIA EXTRAEDAD, PREESCOLAR FORMAL, Primaria Comunitaria JYA, SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR, ALFABETIZACION, PRIMARIA REGULAR",Managua,Managua,6,59
NUEVO AMANECER,12.12950000,-86.22670000,JARDINES DE VERACRUZ ENITEL 1½ C. ARRIBA.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
DORIS MARIA MORALES,12.09330000,-86.23040000,CALLE LOS COCOS.,"SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO REPUBLICA DE COLOMBIA,12.13005400,-86.24432400,VILLA DON BOSCO FOTO CASTILLO 1 C. ARRIBA.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA EXTRAEDAD",Managua,Managua,6,59
MI REDENTOR,12.12950000,-86.23260000,SEMAFAROS DE RUBENIA 75 VRS AL SUR.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
RUBEN DARIO HEROES Y MARTIRES #3,12.13333800,-86.25105900,TALLERES MODERNO 2 C ARRIBA.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, PRIMARIA EXTRAEDAD, PREESCOLAR FORMAL",Managua,Managua,6,59
SOLIDARIDAD ENTRE LOS PUEBLOS,12.11170000,-86.23800000,CONTIGUO AL PUESTO DE SALUD CONSUELO BUITRAGO.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO PUBLICO LUIS ALFONSO VELASQUEZ FLORES,12.12858100,-86.25184000,COSTADO ESTE DE LA PULPERIA SAN ANTONIO.,"SECUNDARIA NOCTURNA, PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL, Primaria Comunitaria JYA, PRIMARIA EXTRAEDAD",Managua,Managua,6,59
EL NUEVO PACTO ASAMBLEA DE DIOS,12.11860000,-86.23360000,DEL TANQUE 14 DE SEPTIEMBRE 2 C. AL SUR 1 C ABAJO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR EL MESIAS,12.12950000,-86.23410000,DE LA ENTRADA A LA 14 DE SEPT. 1½ A LAGO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL",Managua,Managua,6,59
ESCUELA AZUL Y BLANCO LENING,12.12408400,-86.22570600,COSTADO SUR DEL MINSA CENTRAL 1 C. AL SUR.,"PREESCOLAR FORMAL, Primaria Comunitaria JYA, PRIMARIA REGULAR",Managua,Managua,6,59
RAYITO DE SOL,12.11400000,-86.23270000,DE DONDE FUERON LOS TELÉFONOS 1C. ABAJO.,PRIMARIA REGULAR,Managua,Managua,6,59
COLEGIO SOLDADO DE LA CRUZ,12.12160000,-86.23720000,BARIO ARIEL DARCE COSTADO SURESTE DE LA NORMAL.,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR PRIMER TEMPLO BIBLICO,12.13200000,-86.25670000,ROTONDA STO. DOMINGO 3 AL SUR 1 C ABAJO.,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR",Managua,Managua,6,59
PREESCOLAR MADRE TERESA DE CALCUTA,12.11044000,-86.23206900,FRENTE A LA ESTATUA DEL DR. SCHICK.,PREESCOLAR FORMAL,Managua,Managua,6,59
INSTITUTO CRISTIANO STILECROFFT,12.10700000,-86.25360000,ESSO CARRETERA MASAYA 300 MTS AL OESTE.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO EDUCATIVO CRISTO REY,12.07900000,-86.21690000,DEL CENTRO DE SALUD 300 VRS AL NORTE  ESQUIPULAS.,"PREESCOLAR FORMAL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO ESCOLAR EL CAMINO,12.12810000,-86.25390000,DE LA AGENCIA PALMA1/2 ABAJO.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Managua,Managua,6,59
CENTRO DE FORMACION EDUCATIVO PARA PERSONA CIEGAS,12.11990000,-86.26200000,KM 4½ C. A MASAYA DE OPTICA MATAMOROS 1C ABAJO ½ C AL LAGO CASA 69.,"PRIMARIA ACELERADA(CEDA), SECUNDARIA REGULAR",Managua,Managua,6,59
COLEGIO AZUL DE NICARAGUA,12.12120000,-86.24300000,DONDE ERAN SEMAFORO ROBERTO H.3 C AL SUR.,"PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR, PRIMARIA REGULAR",Managua,Managua,6,59
ENMANUEL MONGALO Nº 1,12.11060000,-86.23340000,DE LA ENTRADA A LAS COLINAS ½ ARRIBA.,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR",Managua,Managua,6,59
ESCUELA PARROQUIAL MONSEÑOR OSWALDO MONDRAGÓN,12.12170000,-86.24040000,SEMAFOROS DEL HUEMBES 5C ARRIBA 2C AL LAGO.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
ESCUELA BAUTISTA LIBERTAD,12.12050000,-86.24590000,DEL HOSPITAL ROBERTO CALDERÓN 2½C ABAJO LADO SUR.,"SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL",Managua,Managua,6,59
COLEGIO MADRE DEL VERBO,12.11320000,-86.23130000,DE LA PULP. LA CARTUJA 2C ARRIBA 4C AL SUR.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
SAINT DOMINIC SCHOOL,12.09950000,-86.22980000,EMBAJADA DE ESPAÑA 70 MTS AL ESTE.,"PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR",Managua,Managua,6,59
"CENTRO DE DESARROLLO INFANTIL ""EDUARDO CONTRERAS""",12.09790000,-86.23560000,GASOLINERA TEXACO LAS COLINAS 3C ARRIBA 1C AL SUR.,"PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
COLEGIO ADVENTISTA METROPOLITANO,12.14170000,-86.24780000,TIENDONA CALLE 14 DE SEPTIEMBRE 1C ARRIBA ½ C AL SUR.,SECUNDARIA REGULAR,Managua,Managua,6,59
COLEGIO JESUS DIVINO OBRERO,12.11930000,-86.25760000,ALTAMIRA DISTRIBUIDORA VICKY 1½ ABAJO.,"SECUNDARIA REGULAR, PREESCOLAR FORMAL, PRIMARIA REGULAR",Managua,Managua,6,59
